,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
1011,20.16,17.0,4.423077,0.0,1.0,1984.0,27.0,27.0,59275.65021463731,383.21378373890406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.248201,0.1168938,0.4166497,1.071412,0.675845,0.0420582,0.8321409,0.7977724,0.2841344,78416.0,70.0,145.0,158.0,12.0,12.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,40.0,4.423077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1013,7.75,12.0,6.596154,0.0,1.0,1982.0,29.0,25.0,68500.0,366.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7090431,0.5870746,-0.4405604,0.3793819,0.5841636,-0.0790173,0.4294848,0.3449453,0.0777406,69608.0,64.0,145.0,140.0,12.0,20.0,12.0,20.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,40.0,0.9038461,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1014,16.67,16.0,4.653846,0.0,1.0,1981.0,30.0,34.0,82500.0,519.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.700001390972403,6.762521255621337,0.9999999879346118,1.257027681944578e-08,-1.943728289433011e-09,1.7734418378267947e-09,0.9999999838571734,1.754565204237224e-08,-3.8943712699079924e-09,2.9549784841265136e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7843149,1.140296,0.6368034,0.1497473,0.4224737,0.8041961,0.9189139,0.7580381,0.9472945,68136.0,68.0,220.0,240.0,12.0,16.0,12.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,42.0,2.807692,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1017,29.33,14.0,9.115385,0.0,1.0,1982.0,29.0,36.0,70000.0,554.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8605528,-0.1721661,0.2544775,-1.278664,-0.0738001,1.029021,-0.4507625,-0.5762144,0.0435028,28185.0,72.0,180.0,180.0,16.0,14.0,16.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,40.0,0.3076923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1019,21.63,12.0,9.038462,0.0,1.0,1981.0,30.0,18.0,16016.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.699641188262973,4.744007960233759,0.9999999868245006,1.2211524680338925e-08,1.2645045011083766e-09,6.347544712070885e-11,0.9999999860903142,1.3094838990923563e-08,6.643252614679795e-10,5.40175904006901e-10,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2323457,1.078829,0.2275651,-0.0389561,-0.0640337,-0.0198979,0.486224,0.4190569,0.6962779,68101.0,76.0,215.0,215.0,12.0,10.0,12.64857665937037,10.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,45.0,4.038462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1020,13.0,18.0,2.0,0.0,1.0,1984.0,27.0,27.0,66730.0,419.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,6.7852644890903235,0.0,1.0,0.0,0.0,0.9999999780206483,2.311329616588864e-08,-8.21527490479923e-09,7.835371462761032e-09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.057463,0.9842722,0.9559991,0.4374532,0.7198631,0.7402316,1.113865,0.9606426,1.03431,88631.0,72.0,154.0,153.0,16.0,12.0,16.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,24.0,0.3461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1022,14.3,12.0,7.923077,0.0,1.0,1983.0,28.0,26.0,65838.0,343.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3742573,0.3754048,0.1183594,-0.4506603,0.7184057,0.7770116,-0.0704469,-0.0932958,0.2629211,43416.0,67.0,135.0,156.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,40.0,1.211538,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1023,17.0,12.0,11.46154,0.0,1.0,1980.0,31.0,31.0,102560.0,534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.719761892283032,7.8440035072091945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1062662,-0.0116238,-0.1202191,0.2643872,-0.2484399,-0.7852761,-0.0950746,0.0067246,-0.0707008,37280.0,71.0,210.0,195.0,14.0,14.0,14.0,14.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,40.0,6.980769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1024,8.25,17.0,5.730769,0.0,1.0,1983.0,28.0,26.0,70200.0,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.764357,0.8603171,1.326057,1.40775,0.543817,0.6903632,1.56998,1.49884,1.165551,94937.0,67.0,170.0,185.0,16.0,16.0,16.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,40.0,5.980769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1027,13.5,20.0,3.826923,0.0,1.0,1981.0,30.0,27.0,49200.0,389.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.146234292400536,4.770818796841098,0.999999984557951,1.5345520409937308e-08,-2.63312749382294e-09,3.215965271863297e-09,0.999999988956823,1.170370289571565e-08,-3.2800016036560464e-09,2.9639384280244485e-09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8013642,1.25754,0.7847075,1.306351,1.048124,1.519512,1.001143,1.160659,1.088692,93123.0,74.0,187.0,190.0,12.0,19.0,12.770294030288852,19.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,12.0,9.769231,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1028,21.35,12.0,10.75,0.0,1.0,1980.0,31.0,33.0,56910.37227365576,376.9038856479479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.168087895775955,6.361892073045908,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.126024,-2.745801,-2.007386,-2.839677,-2.264536,-3.095794,-1.925384,-2.440443,-2.535158,1769.0,62.0,150.0,200.0,16.0,12.0,16.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,30.0,1.961538,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1030,16.0,12.0,9.903846,0.0,1.0,1983.0,28.0,25.0,36900.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6182746,-0.5659626,-1.220562,-1.318908,-1.556193,-0.9437989,-0.8311428,-1.042637,-0.9531045,16123.0,73.0,150.0,200.0,12.0,12.0,12.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,40.0,5.038462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1031,7.5,16.0,7.5,0.0,1.0,1980.0,31.0,29.0,120000.0,754.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.108806971231346,8.005937106649057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.137263,0.8193293,0.0944086,0.8729026,1.146456,0.4920072,0.8756446,0.8175697,0.4868834,69915.0,75.0,210.0,205.0,12.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,35.0,0.4230769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1038,15.0,13.0,9.846154,0.0,1.0,1980.0,31.0,25.0,50000.0,260.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.505824883787831,6.549271704585848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.439881,-1.602956,-1.111065,-2.442128,-1.731702,-1.575708,-2.087109,-2.126233,-1.447717,4067.0,73.0,200.0,210.0,12.0,13.0,12.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,40.0,6.230769,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1040,26.42,16.0,5.423077,0.0,1.0,1984.0,27.0,36.0,72857.97465668186,436.08354128257344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.709596,1.150463,1.642141,2.005388,2.456023,2.376575,1.706468,1.820395,1.488839,97225.0,65.0,140.0,160.0,12.0,12.0,12.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,40.0,3.538461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1041,16.0,20.0,2.307692,0.0,1.0,1980.0,31.0,23.0,83130.0,522.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.237727696096613,8.459244100400966,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2006202,0.2160346,-0.0801849,0.456271,-0.1638658,-0.0777521,0.1471396,0.2212046,0.0720535,53759.0,69.0,160.0,155.0,12.0,12.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,40.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1045,19.0,20.0,0.0,0.0,1.0,1982.0,29.0,36.0,41288.0,382.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,5.4991755368073,0.0,0.0,1.0,0.0,0.9999999836108913,1.6360880650267973e-08,1.3126146836128783e-09,-8.809220020111752e-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7719122,1.194922,1.270901,0.6846997,0.304393,0.4932356,1.101349,1.09699,1.314575,86317.0,72.0,145.0,145.0,18.0,18.0,18.09688186678784,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,75.0,4.269231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1046,10.94,16.0,7.788462,0.0,1.0,1980.0,31.0,26.0,128750.0,809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.301145037581975,5.268421019011782,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.81497,2.425459,1.194237,1.761293,1.011764,1.364724,1.991652,2.013023,1.929909,98692.0,69.0,145.0,155.0,18.0,16.0,18.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,60.0,0.6153846,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1048,12.0,15.0,5.192307,0.0,1.0,1983.0,28.0,20.0,27400.0,217.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1681217,2.050971,1.26823,0.4366696,-0.2654899,0.6538962,1.004019,1.097425,1.769662,81071.0,71.0,170.0,180.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,40.0,8.615385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1049,50.0,12.0,8.173077,0.0,1.0,1983.0,28.0,21.0,51000.0,272.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,7.7513802209552125,0.0,1.0,0.0,0.0,0.9999999789017631,2.310702207353188e-08,-3.8942258306917665e-09,2.4523005848209323e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3950898,-0.3918039,0.0772132,0.2257035,-0.7358409,-0.795437,0.1302399,0.0850561,-0.1681561,51988.0,68.0,175.0,220.0,12.0,11.0,12.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,40.0,7.961538,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1050,7.0,16.0,5.576923,0.0,1.0,1982.0,29.0,21.0,24500.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4959275,-0.3349418,-0.049115,0.5786865,2.209207,0.0634226,0.1665692,0.1926104,-0.2052008,63870.0,70.0,135.0,145.0,12.0,12.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,35.0,5.480769,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1052,9.0,16.0,8.634615,0.0,1.0,1981.0,30.0,29.0,89958.68758434607,568.0837591713448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.613478424649927,5.911267772336004,0.999999986681293,1.4738420706095212e-08,-2.6379094464346053e-09,1.5513030859892751e-09,0.999999981760646,1.8772665200117444e-08,-3.820274319110695e-09,3.853437569034668e-09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.000139,1.842623,1.944587,1.995436,1.837318,1.551304,2.139446,2.177235,2.01924,99610.0,75.0,190.0,205.0,20.0,16.0,20.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,50.0,1.288462,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1053,37.5,8.0,11.19231,0.0,1.0,1982.0,29.0,26.0,43500.0,236.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.37637971970841,4.732327482284461,0.9999999886495265,9.844956849747177e-09,-1.6829551086061656e-09,3.6085276988728765e-09,0.999999999667426,4.66660132758534e-09,4.200031211709643e-09,-8.887184321793029e-09,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.868392,1.143699,0.2878394,0.9094475,1.622464,1.510886,1.419737,1.177285,0.7630146,85860.0,70.0,170.0,170.0,11.0,18.0,11.69007372546259,18.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,40.0,3.038461,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1054,54.95,15.0,10.36539,0.0,1.0,1980.0,31.0,25.0,46500.0,368.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.68882059302802,5.751399533562264,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.973164,0.7737976,0.5503535,0.8421588,0.6782486,0.3629698,0.8982362,0.877893,0.7057474,81717.0,68.0,142.0,170.0,16.0,17.0,16.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,42.0,5.307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1055,13.33,16.0,2.865385,0.0,1.0,1982.0,29.0,30.0,22800.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.895405665985891,0.0,1.0,0.0,0.0,0.9999999880352437,1.5862132940469564e-08,-3.2253175685781343e-09,-4.800364550305858e-10,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.011667,1.568282,1.020687,1.533865,1.323734,0.9342692,1.26695,1.436163,1.380246,93817.0,76.0,170.0,190.0,16.0,16.0,16.163646647179235,16.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,40.0,2.576923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1056,16.0,16.0,7.384615,0.0,1.0,1982.0,29.0,26.0,72150.0,453.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3243695,0.229651,0.1999866,0.1196497,0.7541362,1.188292,0.2958774,0.2438473,0.2287238,50379.0,67.0,160.0,155.0,16.0,18.0,16.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,40.0,4.365385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1057,11.54,16.0,4.307693,0.0,1.0,1983.0,28.0,28.0,90500.0,569.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5464018,-0.1914646,0.257367,0.625373,-0.4404084,0.4802879,0.3179508,0.3457115,0.0347522,57944.0,72.0,210.0,200.0,18.0,14.0,18.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,40.0,0.3269231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1059,10.5,12.0,5.038462,0.0,1.0,1981.0,30.0,20.0,28440.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.149570729637468,5.3284043039598,0.9999999870013734,1.2572512364528166e-08,-1.187475007213834e-09,2.011130817436424e-09,0.9999999938471165,5.507942546500999e-09,4.078834381360252e-09,-3.35779848370521e-09,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2727381,-0.0446654,0.2309013,-0.5361577,-0.4445349,0.076101,-0.0991593,-0.1748683,0.0989233,41892.0,73.0,214.0,230.0,11.0,12.0,11.538696220648653,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,30.0,2.788461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1060,25.48,18.0,2.423077,0.0,1.0,1982.0,29.0,27.0,60500.0,323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,8.882762630549507,0.0,1.0,0.0,0.0,0.9999999740072658,2.7151099146749402e-08,-8.488819425167549e-09,8.207774016000258e-09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6621577,1.099306,0.7304395,0.291391,-0.3606597,0.4399375,0.866246,0.7782229,0.9753693,77092.0,75.0,160.0,200.0,12.0,13.0,12.0,13.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,40.0,0.2692308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1063,21.0,13.0,9.923077,0.0,1.0,1981.0,30.0,14.0,38771.669024373754,191.41093479023482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.687026120448742,7.287138152313304,0.9999999931745074,1.0558703689156346e-08,-2.1500161651033523e-09,-1.5313394996496754e-09,0.9999999818664334,1.8990631289739213e-08,-2.4511859209042086e-09,2.1124231253111247e-09,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.357496,-0.5238863,-0.7043417,-0.8287539,-1.066064,-1.315259,-1.083986,-0.9561053,-0.6553779,15463.0,71.0,150.0,170.0,12.0,10.0,12.0,12.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,40.0,10.61539,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1065,18.65,17.0,7.615385,0.0,1.0,1981.0,30.0,24.0,60500.0,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.921801608350705,6.117898191881665,0.9999999838105529,1.7348503078551403e-08,-2.1913897363390333e-09,1.4493242161961462e-09,0.9999999826046757,1.8625016195983335e-08,-6.427701704225797e-09,5.7755711324603e-09,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0660161,1.743591,1.13167,0.3840363,-0.4313459,0.5021738,0.7533554,0.8929501,1.532919,80050.0,64.0,265.0,170.0,16.0,13.0,16.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,45.0,0.3653846,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
